Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Category,Delivery_Risk,Distance_km,Pickup_Delay_Minutes,Rush_Hour,Order_Hour
23,4.7,13.058616,80.264151,13.138616,80.344151,1900-01-01 19:45:00,1900-01-01 19:55:00,Stormy,Jam,motorcycle,Urban,Home,HIGH,12.41768756419937,10.0,1,19
31,4.8,22.31279,73.170283,22.32279,73.180283,1900-01-01 09:25:00,1900-01-01 09:30:00,Cloudy,Low,motorcycle,Metropolitian,Outdoors,LOW,1.5147814055668367,5.0,1,9
36,4.7,21.186608,72.794136,21.316608,72.924136,1900-01-01 23:10:00,1900-01-01 23:15:00,Sunny,Low,scooter,Metropolitian,Books,MEDIUM,19.76008092047381,5.0,0,23
22,4.8,13.064181,80.236442,13.194181,80.366442,1900-01-01 17:30:00,1900-01-01 17:45:00,Sandstorms,Medium,motorcycle,Metropolitian,Sports,MEDIUM,20.177519993018986,15.0,1,17
34,4.8,17.440827,78.393391,17.490827,78.443391,1900-01-01 22:40:00,1900-01-01 22:50:00,Sandstorms,Low,motorcycle,Metropolitian,Electronics,MEDIUM,7.6835568584307055,10.0,0,22
28,4.9,11.02091,76.940432,11.08091,77.000432,1900-01-01 21:40:00,1900-01-01 21:45:00,Stormy,Jam,scooter,Urban,Kitchen,HIGH,9.348134176983455,5.0,0,21
23,4.6,17.431477,78.40035,17.501477,78.47035,1900-01-01 20:55:00,1900-01-01 21:00:00,Cloudy,Jam,van,Metropolitian,Grocery,HIGH,10.756961091859953,5.0,1,20
39,5.0,17.483216,78.552111,17.593216,78.662111,1900-01-01 22:00:00,1900-01-01 22:05:00,Cloudy,Jam,motorcycle,Metropolitian,Apparel,HIGH,16.900616226154483,5.0,0,22
31,4.6,0.0,0.0,0.07,0.07,1900-01-01 21:25:00,1900-01-01 21:30:00,Fog,Jam,motorcycle,Metropolitian,Grocery,HIGH,11.007734763744619,5.0,0,21
36,4.6,21.175104,72.804342,21.215104,72.844342,1900-01-01 12:10:00,1900-01-01 12:20:00,Fog,High,motorcycle,Metropolitian,Books,HIGH,6.081108484515621,10.0,0,12
30,5.0,12.914264,77.6784,12.964264,77.7284,1900-01-01 00:00:00,1900-01-01 00:15:00,Sunny,Low,motorcycle,Urban,Cosmetics,MEDIUM,7.763485791200364,15.0,0,0
23,4.9,21.185047,72.80859,21.225047,72.84859,1900-01-01 14:00:00,1900-01-01 14:15:00,Windy,High,scooter,Metropolitian,Sports,MEDIUM,6.080918142449212,15.0,0,14
20,4.1,30.342509,78.061187,30.362509,78.081187,1900-01-01 08:50:00,1900-01-01 09:00:00,Windy,Low,motorcycle,Metropolitian,Shoes,LOW,2.937443361922226,10.0,1,8
39,4.9,12.299524,76.64262,12.369524,76.71262,1900-01-01 21:55:00,1900-01-01 22:00:00,Stormy,Jam,motorcycle,Urban,Sports,HIGH,10.881431823102693,5.0,0,21
25,4.8,22.727021,75.884167,22.807021,75.964167,1900-01-01 18:10:00,1900-01-01 18:20:00,Cloudy,Medium,motorcycle,Metropolitian,Cosmetics,MEDIUM,12.10010893466116,10.0,1,18
38,4.6,12.981615,80.231598,13.031615,80.281598,1900-01-01 22:50:00,1900-01-01 23:05:00,Windy,Low,motorcycle,Metropolitian,Home,MEDIUM,7.762461854550139,15.0,0,22
29,4.8,0.0,0.0,0.07,0.07,1900-01-01 22:20:00,1900-01-01 22:30:00,Cloudy,Low,motorcycle,Metropolitian,Pet Supplies,MEDIUM,11.007734763744619,10.0,0,22
27,4.6,11.003008,76.97544,11.033008,77.00544,1900-01-01 19:15:00,1900-01-01 19:20:00,Fog,Jam,motorcycle,Metropolitian,Grocery,HIGH,4.674324006382012,5.0,1,19
25,4.8,10.96185,76.971082,11.05185,77.061082,1900-01-01 18:35:00,1900-01-01 18:45:00,Stormy,Medium,scooter,Urban,Home,MEDIUM,14.02323208308413,10.0,1,18
22,4.8,30.905562,75.832841,30.975562,75.902841,1900-01-01 22:50:00,1900-01-01 23:05:00,Stormy,Low,motorcycle,Urban,Sports,MEDIUM,10.25449356195068,15.0,0,22
24,4.7,17.458998,78.500366,17.468998,78.510366,1900-01-01 08:55:00,1900-01-01 09:05:00,Sunny,Low,motorcycle,Metropolitian,Outdoors,LOW,1.5367187556839161,10.0,1,8
38,4.7,22.75004,75.902847,22.88004,76.032847,1900-01-01 19:25:00,1900-01-01 19:35:00,Fog,Jam,motorcycle,Metropolitian,Kitchen,HIGH,19.659494006264435,10.0,1,19
36,4.9,30.893234,75.82172,30.923234,75.85172,1900-01-01 23:30:00,1900-01-01 23:40:00,Fog,Low,motorcycle,Metropolitian,Clothing,LOW,4.39541296362873,10.0,0,23
31,4.6,25.450329,81.834279,25.520329,81.904279,1900-01-01 17:35:00,1900-01-01 17:45:00,Sunny,Medium,motorcycle,Metropolitian,Sports,MEDIUM,10.485869597395501,10.0,1,17
21,4.9,12.970324,77.645748,13.030324,77.705748,1900-01-01 17:55:00,1900-01-01 18:00:00,Sandstorms,Medium,scooter,Metropolitian,Cosmetics,MEDIUM,9.315069177421467,5.0,1,17
27,4.2,12.914264,77.6784,12.934264,77.6984,1900-01-01 10:00:00,1900-01-01 10:15:00,Sandstorms,Low,motorcycle,Metropolitian,Snacks,MEDIUM,3.1054853062814796,15.0,1,10
21,4.9,23.351489,85.324253,23.371489,85.344253,1900-01-01 09:50:00,1900-01-01 10:05:00,Cloudy,Low,motorcycle,Urban,Shoes,MEDIUM,3.0189069957364936,15.0,1,9
33,4.1,19.091458,72.827808,19.111458,72.847808,1900-01-01 11:45:00,1900-01-01 12:00:00,Stormy,High,motorcycle,Metropolitian,Home,HIGH,3.059709961318304,15.0,0,11
24,4.8,22.310526,73.170937,22.320526,73.180937,1900-01-01 09:40:00,1900-01-01 09:45:00,Stormy,Low,scooter,Metropolitian,Kitchen,LOW,1.5147927355659148,5.0,1,9
39,4.2,26.471529,80.313458,26.561529,80.403458,1900-01-01 20:55:00,1900-01-01 21:05:00,Cloudy,Jam,motorcycle,Metropolitian,Sports,HIGH,13.42905214553439,10.0,1,20
38,4.8,27.160934,78.044095,27.210934,78.094095,1900-01-01 21:50:00,1900-01-01 22:00:00,Windy,Jam,motorcycle,Metropolitian,Kitchen,MEDIUM,7.441053171025973,10.0,0,21
34,4.9,13.044694,80.26147,13.114694,80.33147,1900-01-01 22:40:00,1900-01-01 22:45:00,Fog,Low,scooter,Metropolitian,Apparel,MEDIUM,10.86588292776456,5.0,0,22
33,4.7,18.636215,73.751081,18.686215,73.801081,1900-01-01 22:30:00,1900-01-01 22:45:00,Sandstorms,Low,scooter,Urban,Books,MEDIUM,7.658776111980681,15.0,0,22
32,4.7,12.311072,76.654878,12.331072,76.674878,1900-01-01 08:25:00,1900-01-01 08:30:00,Cloudy,Low,motorcycle,Urban,Shoes,LOW,3.109058525591302,5.0,1,8
22,4.8,26.911378,75.789034,26.941378,75.819034,1900-01-01 21:40:00,1900-01-01 21:50:00,Sandstorms,Jam,motorcycle,Metropolitian,Skincare,HIGH,4.469203457951168,10.0,0,21
20,4.6,17.429585,78.392621,17.459585,78.422621,1900-01-01 23:10:00,1900-01-01 23:15:00,Fog,Low,motorcycle,Urban,Clothing,LOW,4.610390241502114,5.0,0,23
21,4.7,13.026286,80.275235,13.076286,80.325235,1900-01-01 23:20:00,1900-01-01 23:35:00,Sunny,Low,scooter,Metropolitian,Kitchen,MEDIUM,7.761779919073881,15.0,0,23
33,4.9,12.311072,76.654878,12.351072,76.694878,1900-01-01 15:30:00,1900-01-01 15:40:00,Stormy,Medium,van,Metropolitian,Snacks,MEDIUM,6.218001190187312,10.0,0,15
39,4.6,26.90294,75.793007,26.97294,75.863007,1900-01-01 20:25:00,1900-01-01 20:30:00,Sunny,Jam,motorcycle,Other,Jewelry,HIGH,10.427667505405765,5.0,1,20
22,4.6,26.902328,75.794257,26.972328,75.864257,1900-01-01 19:15:00,1900-01-01 19:20:00,Sandstorms,Jam,motorcycle,Metropolitian,Grocery,HIGH,10.427692569177225,5.0,1,19
21,4.8,26.90519,75.810753,26.93519,75.840753,1900-01-01 19:30:00,1900-01-01 19:40:00,Cloudy,Jam,scooter,Metropolitian,Kitchen,LOW,4.469312021755073,10.0,1,19
36,4.9,22.311358,73.164798,22.381358,73.234798,1900-01-01 20:35:00,1900-01-01 20:45:00,Sandstorms,Jam,motorcycle,Metropolitian,Toys,HIGH,10.602467987619454,10.0,1,20
24,4.8,19.103249,72.846749,19.123249,72.866749,1900-01-01 08:45:00,1900-01-01 08:50:00,Fog,Low,motorcycle,Urban,Apparel,LOW,3.0596070715947183,5.0,1,8
29,4.9,22.552672,88.352885,22.562672,88.362885,1900-01-01 09:10:00,1900-01-01 09:25:00,Sandstorms,Low,scooter,Urban,Kitchen,MEDIUM,1.5135753268841488,15.0,1,9
25,4.8,22.514688,88.393294,22.524688,88.403294,1900-01-01 10:25:00,1900-01-01 10:35:00,Stormy,Low,scooter,Metropolitian,Books,LOW,1.5137670422985856,10.0,1,10
29,4.6,26.905287,75.794592,27.015287,75.904592,1900-01-01 20:00:00,1900-01-01 20:15:00,Fog,Jam,motorcycle,Metropolitian,Pet Supplies,HIGH,16.38489468676678,15.0,1,20
28,4.7,17.45971,78.368855,17.47971,78.388855,1900-01-01 09:00:00,1900-01-01 09:10:00,Sunny,Low,scooter,Urban,Toys,LOW,3.0733915714428806,10.0,1,9
36,4.1,0.0,0.0,0.07,0.07,1900-01-01 21:10:00,1900-01-01 21:20:00,Stormy,Jam,van,Metropolitian,Shoes,HIGH,11.007734763744619,10.0,0,21
21,5.0,23.333017,85.3172,23.353017,85.3372,1900-01-01 10:10:00,1900-01-01 10:25:00,Sunny,Low,motorcycle,Metropolitian,Kitchen,MEDIUM,3.0190991967407927,15.0,1,10
30,4.9,26.902908,75.792934,26.912908,75.802934,1900-01-01 08:30:00,1900-01-01 08:35:00,Fog,Low,van,Metropolitian,Home,LOW,1.4898424937944692,5.0,1,8
27,4.6,23.374878,85.335739,23.484878,85.445739,1900-01-01 23:40:00,1900-01-01 23:45:00,Sunny,Low,motorcycle,Metropolitian,Cosmetics,MEDIUM,16.600066636057907,5.0,0,23
33,4.1,12.935662,77.61413,12.955662,77.63413,1900-01-01 08:55:00,1900-01-01 09:10:00,Stormy,Low,motorcycle,Metropolitian,Pet Supplies,MEDIUM,3.1053555451187216,15.0,1,8
26,4.5,12.933298,77.614293,12.963298,77.644293,1900-01-01 23:10:00,1900-01-01 23:15:00,Windy,Low,motorcycle,Metropolitian,Electronics,LOW,4.658009301231545,5.0,0,23
33,4.9,22.695207,75.866059,22.715207,75.886059,1900-01-01 11:10:00,1900-01-01 11:15:00,Stormy,High,motorcycle,Metropolitian,Outdoors,HIGH,3.0256560842058073,5.0,0,11
27,4.9,19.131141,72.813074,19.151141,72.833074,1900-01-01 08:50:00,1900-01-01 09:00:00,Sandstorms,Low,scooter,Urban,Toys,LOW,3.0593634547238002,10.0,1,8
37,4.5,25.45235,81.841889,25.58235,81.971889,1900-01-01 19:25:00,1900-01-01 19:35:00,Stormy,Jam,scooter,Metropolitian,Sports,HIGH,19.471424915065167,10.0,1,19
34,4.6,12.316967,76.603067,12.426967,76.713067,1900-01-01 21:00:00,1900-01-01 21:15:00,Windy,Jam,motorcycle,Metropolitian,Snacks,HIGH,17.098196997717192,15.0,0,21
39,4.4,22.761593,75.886362,22.891593,76.016362,1900-01-01 21:00:00,1900-01-01 21:05:00,Fog,Jam,scooter,Urban,Grocery,HIGH,19.658727827948344,5.0,0,21
34,4.8,22.732225,75.874765,22.792225,75.934765,1900-01-01 18:15:00,1900-01-01 18:25:00,Sandstorms,Medium,motorcycle,Metropolitian,Snacks,MEDIUM,9.075228438646683,10.0,1,18
31,4.8,23.39925,85.390464,23.42925,85.420464,1900-01-01 20:00:00,1900-01-01 20:15:00,Sunny,Jam,scooter,Metropolitian,Toys,MEDIUM,4.527535939190851,15.0,1,20
31,4.9,18.543626,73.905101,18.603626,73.965101,1900-01-01 20:40:00,1900-01-01 20:50:00,Sunny,Jam,van,Metropolitian,Snacks,HIGH,9.192770952683,10.0,1,20
22,5.0,17.429585,78.392621,17.449585,78.412621,1900-01-01 08:30:00,1900-01-01 08:40:00,Sunny,Low,motorcycle,Metropolitian,Kitchen,LOW,3.0736336615829787,10.0,1,8
21,4.5,22.725748,75.898497,22.755747,75.928497,1900-01-01 17:50:00,1900-01-01 18:05:00,Cloudy,Medium,scooter,Metropolitian,Pet Supplies,MEDIUM,4.537860442229112,15.0,1,17
28,4.5,21.186438,72.794115,21.196438,72.804115,1900-01-01 11:20:00,1900-01-01 11:30:00,Sandstorms,High,scooter,Urban,Sports,HIGH,1.5202946823341181,10.0,0,11
22,4.9,12.934365,77.616155,12.954365,77.636155,1900-01-01 11:55:00,1900-01-01 12:00:00,Cloudy,High,scooter,Metropolitian,Shoes,MEDIUM,3.1053634161947805,5.0,0,11
36,4.8,22.727021,75.884167,22.777021,75.934167,1900-01-01 22:20:00,1900-01-01 22:25:00,Cloudy,Low,motorcycle,Metropolitian,Apparel,MEDIUM,7.562950099274068,5.0,0,22
27,4.9,22.753839,75.897429,22.833838,75.977429,1900-01-01 20:00:00,1900-01-01 20:05:00,Windy,Jam,motorcycle,Metropolitian,Kitchen,HIGH,12.09893438000031,5.0,1,20
27,5.0,18.593481,73.785901,18.673481,73.865901,1900-01-01 20:45:00,1900-01-01 21:00:00,Cloudy,Jam,motorcycle,Metropolitian,Electronics,HIGH,12.25498831107492,15.0,1,20
33,4.6,12.975377,77.696664,13.065377,77.786664,1900-01-01 22:25:00,1900-01-01 22:35:00,Stormy,Low,scooter,Metropolitian,Apparel,MEDIUM,13.972053024558202,10.0,0,22
31,4.2,18.539299,73.897902,18.629299,73.987902,1900-01-01 17:55:00,1900-01-01 18:00:00,Sunny,Medium,motorcycle,Metropolitian,Skincare,MEDIUM,13.788747286078769,5.0,1,17
21,4.5,30.332735,78.054222,30.342735,78.064222,1900-01-01 09:35:00,1900-01-01 09:45:00,Fog,Low,motorcycle,Metropolitian,Kitchen,LOW,1.4688163256851274,10.0,1,9
35,4.9,19.091458,72.827808,19.141458,72.877808,1900-01-01 23:35:00,1900-01-01 23:45:00,Sunny,Low,scooter,Metropolitian,Shoes,MEDIUM,7.64894750775558,10.0,0,23
32,4.0,22.753839,75.897429,22.763838,75.907429,1900-01-01 09:20:00,1900-01-01 09:25:00,Windy,Low,motorcycle,Metropolitian,Sports,LOW,1.5124736191444423,5.0,1,9
30,3.9,23.371292,85.327872,23.451292,85.407872,1900-01-01 21:45:00,1900-01-01 21:55:00,Sandstorms,Jam,motorcycle,Metropolitian,Grocery,HIGH,12.073551890748877,10.0,0,21
32,4.0,23.355164,85.324097,23.465164,85.434097,1900-01-01 18:25:00,1900-01-01 18:40:00,Fog,Medium,motorcycle,Metropolitian,Snacks,MEDIUM,16.601197594952083,15.0,1,18
20,4.7,13.026286,80.275235,13.136286,80.385235,1900-01-01 21:35:00,1900-01-01 21:45:00,Cloudy,Jam,motorcycle,Metropolitian,Kitchen,HIGH,17.07490429604153,10.0,0,21
26,4.3,26.910262,75.783013,27.040262,75.913013,1900-01-01 19:35:00,1900-01-01 19:50:00,Sunny,Jam,motorcycle,Metropolitian,Toys,HIGH,19.362825446415616,15.0,1,19
25,4.9,22.569358,88.433452,22.659358,88.523452,1900-01-01 23:15:00,1900-01-01 23:25:00,Stormy,Low,motorcycle,Metropolitian,Outdoors,MEDIUM,13.61959724865622,10.0,0,23
35,4.6,18.592718,73.773572,18.652718,73.833572,1900-01-01 19:00:00,1900-01-01 19:10:00,Stormy,Medium,scooter,Metropolitian,Books,MEDIUM,9.191516816253756,10.0,1,19
27,4.5,11.001753,76.986241,11.011753,76.996241,1900-01-01 11:00:00,1900-01-01 11:10:00,Sandstorms,Low,scooter,Urban,Books,LOW,1.5581372391744734,10.0,0,11
23,4.0,0.0,0.0,0.13,0.13,1900-01-01 20:00:00,1900-01-01 20:10:00,Cloudy,Jam,scooter,Metropolitian,Skincare,HIGH,20.44292976252901,10.0,1,20
28,5.0,18.636215,73.751081,18.676215,73.791081,1900-01-01 13:20:00,1900-01-01 13:30:00,Fog,High,motorcycle,Metropolitian,Books,HIGH,6.127106344248561,10.0,0,13
32,4.7,21.186438,72.794115,21.196438,72.804115,1900-01-01 08:30:00,1900-01-01 08:45:00,Sunny,Low,van,Metropolitian,Toys,MEDIUM,1.5202946823341181,15.0,1,8
33,4.8,26.846156,75.8023,26.886156,75.8423,1900-01-01 12:15:00,1900-01-01 12:25:00,Sandstorms,High,scooter,Metropolitian,Grocery,HIGH,5.960345509793814,10.0,0,12
26,5.0,17.426228,78.407495,17.436228,78.417495,1900-01-01 09:50:00,1900-01-01 10:00:00,Stormy,Low,scooter,Metropolitian,Toys,LOW,1.5368503798527686,10.0,1,9
25,4.8,0.0,0.0,0.06,0.06,1900-01-01 20:40:00,1900-01-01 20:45:00,Stormy,Jam,scooter,Urban,Home,HIGH,9.435201537430713,5.0,1,20
30,4.7,26.88842,75.800689,26.99842,75.910689,1900-01-01 23:15:00,1900-01-01 23:30:00,Cloudy,Low,scooter,Metropolitian,Books,MEDIUM,16.38598063528595,15.0,0,23
27,4.8,19.12663,72.829976,19.13663,72.839976,1900-01-01 08:20:00,1900-01-01 08:35:00,Stormy,Low,scooter,Metropolitian,Skincare,MEDIUM,1.5297232853102503,15.0,1,8
21,4.6,12.304569,76.643622,12.334569,76.673622,1900-01-01 23:35:00,1900-01-01 23:40:00,Sandstorms,Low,scooter,Metropolitian,Cosmetics,LOW,4.663600819587713,5.0,0,23
38,4.6,18.546947,73.900626,18.556947,73.910626,1900-01-01 12:00:00,1900-01-01 12:10:00,Cloudy,High,scooter,Metropolitian,Books,MEDIUM,1.532220683460433,10.0,0,12
26,4.7,0.0,0.0,0.01,0.01,1900-01-01 08:40:00,1900-01-01 08:55:00,Windy,Low,motorcycle,Metropolitian,Snacks,MEDIUM,1.5725337292863206,15.0,1,8
22,3.3,19.178321,72.834715,19.258321,72.914715,1900-01-01 22:50:00,1900-01-01 22:55:00,Sunny,Low,motorcycle,Metropolitian,Cosmetics,MEDIUM,12.234750048931101,5.0,0,22
22,4.9,12.299524,76.64262,12.329524,76.67262,1900-01-01 21:50:00,1900-01-01 22:05:00,Windy,Jam,motorcycle,Urban,Outdoors,MEDIUM,4.663644606869416,15.0,0,21
39,4.5,17.438263,78.397865,17.518263,78.477865,1900-01-01 22:35:00,1900-01-01 22:45:00,Sandstorms,Low,scooter,Urban,Skincare,MEDIUM,12.293290453034048,10.0,0,22
31,4.2,18.56245,73.916619,18.67245,74.026619,1900-01-01 21:30:00,1900-01-01 21:35:00,Windy,Jam,motorcycle,Metropolitian,Pet Supplies,HIGH,16.851359915660815,5.0,0,21
30,4.8,22.527893,88.368628,22.637893,88.478628,1900-01-01 20:10:00,1900-01-01 20:20:00,Stormy,Jam,motorcycle,Metropolitian,Home,HIGH,16.647924695166076,10.0,1,20
35,4.7,0.0,0.0,0.04,0.04,1900-01-01 16:50:00,1900-01-01 16:55:00,Stormy,Medium,motorcycle,Metropolitian,Toys,MEDIUM,6.290134677634678,5.0,0,16
37,5.0,13.045479,80.23311,13.175479,80.36311,1900-01-01 21:20:00,1900-01-01 21:30:00,Sunny,Jam,scooter,Metropolitian,Cosmetics,HIGH,20.178267239099995,10.0,0,21
25,4.8,30.361281,78.068022,30.381281,78.088022,1900-01-01 09:00:00,1900-01-01 09:15:00,Sunny,Low,motorcycle,Other,Snacks,MEDIUM,2.937202765995363,15.0,1,9
35,4.8,25.443994,81.860187,25.453994,81.870187,1900-01-01 12:00:00,1900-01-01 12:05:00,Sandstorms,High,motorcycle,Metropolitian,Clothing,HIGH,1.4981846390604394,5.0,0,12
26,4.9,0.0,0.0,0.06,0.06,1900-01-01 18:30:00,1900-01-01 18:40:00,Stormy,Medium,motorcycle,Urban,Outdoors,MEDIUM,9.435201537430713,10.0,1,18
39,4.7,17.411028,78.329645,17.491028,78.409645,1900-01-01 21:15:00,1900-01-01 21:30:00,Cloudy,Jam,scooter,Urban,Books,HIGH,12.294166376368977,15.0,0,21
32,4.9,21.149569,72.772697,21.169569,72.792697,1900-01-01 10:30:00,1900-01-01 10:35:00,Sunny,Low,motorcycle,Metropolitian,Snacks,LOW,3.040894085204392,5.0,1,10
22,4.9,22.310329,73.169083,22.360329,73.219083,1900-01-01 23:35:00,1900-01-01 23:45:00,Fog,Low,motorcycle,Metropolitian,Toys,MEDIUM,7.573467821949986,10.0,0,23
38,5.0,12.311072,76.654878,12.381072,76.724878,1900-01-01 18:10:00,1900-01-01 18:15:00,Sandstorms,Medium,motorcycle,Metropolitian,Snacks,MEDIUM,10.881197531247286,5.0,1,18
38,4.6,12.323994,76.626167,12.373994,76.676167,1900-01-01 18:35:00,1900-01-01 18:40:00,Sunny,Medium,motorcycle,Metropolitian,Books,MEDIUM,7.772241719523405,5.0,1,18
26,4.8,11.022477,76.995667,11.132477,77.105667,1900-01-01 20:40:00,1900-01-01 20:50:00,Sunny,Jam,motorcycle,Urban,Pet Supplies,HIGH,17.137482577838096,10.0,1,20
34,5.0,21.186884,72.793616,21.246884,72.853616,1900-01-01 21:15:00,1900-01-01 21:20:00,Stormy,Jam,motorcycle,Metropolitian,Cosmetics,HIGH,9.121036990826411,5.0,0,21
38,5.0,13.005801,80.250744,13.025801,80.270744,1900-01-01 11:45:00,1900-01-01 11:50:00,Sunny,High,motorcycle,Metropolitian,Outdoors,MEDIUM,3.1049287712301434,5.0,0,11
32,4.8,12.970324,77.645748,13.000324,77.675748,1900-01-01 22:55:00,1900-01-01 23:05:00,Fog,Low,scooter,Urban,Clothing,LOW,4.657671710225091,10.0,0,22
31,5.0,9.966783,76.242981,10.026783,76.302981,1900-01-01 21:50:00,1900-01-01 21:55:00,Cloudy,Jam,van,Urban,Outdoors,HIGH,9.36385112613426,5.0,0,21
32,4.3,26.892312,75.806896,26.952313,75.866896,1900-01-01 20:35:00,1900-01-01 20:45:00,Cloudy,Jam,scooter,Metropolitian,Electronics,HIGH,8.938632299918709,10.0,1,20
30,4.2,0.0,0.0,0.06,0.06,1900-01-01 22:45:00,1900-01-01 22:55:00,Stormy,Low,motorcycle,Metropolitian,Jewelry,MEDIUM,9.435201537430713,10.0,0,22
31,4.9,0.0,0.0,0.01,0.01,1900-01-01 09:30:00,1900-01-01 09:40:00,Sunny,Low,motorcycle,Metropolitian,Kitchen,LOW,1.5725337292863206,10.0,1,9
35,4.5,0.0,0.0,0.13,0.13,1900-01-01 21:00:00,1900-01-01 21:15:00,Sandstorms,Jam,scooter,Metropolitian,Grocery,HIGH,20.44292976252901,15.0,0,21
25,4.9,21.157735,72.768778,21.167735,72.778778,1900-01-01 11:20:00,1900-01-01 11:30:00,Cloudy,High,motorcycle,Urban,Shoes,MEDIUM,1.5204319193289748,10.0,0,11
20,4.9,12.986047,80.218114,13.046047,80.278114,1900-01-01 20:30:00,1900-01-01 20:40:00,Sunny,Jam,motorcycle,Metropolitian,Clothing,HIGH,9.314781588432984,10.0,1,20
21,4.3,9.985497,76.276999,10.095497,76.386999,1900-01-01 21:50:00,1900-01-01 22:05:00,Fog,Jam,scooter,Metropolitian,Cosmetics,HIGH,17.165920253870844,15.0,0,21
31,4.4,19.22384,72.841347,19.33384,72.951347,1900-01-01 20:20:00,1900-01-01 20:30:00,Windy,Jam,motorcycle,Metropolitian,Pet Supplies,HIGH,16.81985660809769,10.0,1,20
30,4.9,26.911378,75.789034,26.961378,75.839034,1900-01-01 17:15:00,1900-01-01 17:20:00,Sunny,Medium,scooter,Metropolitian,Sports,MEDIUM,7.448379823536266,5.0,1,17
35,4.9,0.0,0.0,0.05,0.05,1900-01-01 18:10:00,1900-01-01 18:25:00,Fog,Medium,motorcycle,Metropolitian,Skincare,MEDIUM,7.8626681674103684,15.0,1,18
26,4.5,19.254567,72.848923,19.314567,72.908923,1900-01-01 18:55:00,1900-01-01 19:10:00,Sandstorms,Medium,scooter,Metropolitian,Sports,MEDIUM,9.174316774026583,15.0,1,18
27,4.7,22.308096,73.167753,22.388096,73.247753,1900-01-01 17:40:00,1900-01-01 17:50:00,Cloudy,Medium,motorcycle,Metropolitian,Pet Supplies,MEDIUM,12.117036432265767,10.0,1,17
38,4.7,0.0,0.0,0.06,0.06,1900-01-01 19:00:00,1900-01-01 19:15:00,Sandstorms,Medium,van,Metropolitian,Electronics,MEDIUM,9.435201537430713,15.0,1,19
36,4.7,11.021278,76.995017,11.151278,77.125017,1900-01-01 23:25:00,1900-01-01 23:30:00,Sandstorms,Low,motorcycle,Metropolitian,Clothing,MEDIUM,20.253088868519857,5.0,0,23
35,3.5,23.371292,85.327872,23.451292,85.407872,1900-01-01 17:40:00,1900-01-01 17:50:00,Stormy,Medium,motorcycle,Metropolitian,Shoes,MEDIUM,12.073551890748877,10.0,1,17
25,4.8,12.972161,77.596014,12.982161,77.606014,1900-01-01 11:15:00,1900-01-01 11:20:00,Sunny,High,motorcycle,Urban,Toys,MEDIUM,1.5525820816222442,5.0,0,11
24,4.6,11.001753,76.986241,11.071753,77.056241,1900-01-01 21:00:00,1900-01-01 21:15:00,Sunny,Jam,motorcycle,Other,Shoes,HIGH,10.90641450035058,15.0,0,21
35,4.0,12.325461,76.632278,12.355461,76.662278,1900-01-01 19:20:00,1900-01-01 19:35:00,Windy,Jam,scooter,Metropolitian,Books,MEDIUM,4.663419307399412,15.0,1,19
33,4.8,12.970221,77.645396,12.990221,77.665396,1900-01-01 09:30:00,1900-01-01 09:45:00,Sunny,Low,scooter,Metropolitian,Cosmetics,MEDIUM,3.1051455399284373,15.0,1,9
39,4.9,17.424114,78.347554,17.504114,78.427554,1900-01-01 22:50:00,1900-01-01 22:55:00,Sunny,Low,motorcycle,Metropolitian,Jewelry,MEDIUM,12.29374566524453,5.0,0,22
29,4.6,23.333017,85.3172,23.373017,85.3572,1900-01-01 14:00:00,1900-01-01 14:15:00,Windy,High,scooter,Metropolitian,Grocery,MEDIUM,6.037990253487364,15.0,0,14
30,4.6,19.178321,72.834715,19.188321,72.844715,1900-01-01 10:15:00,1900-01-01 10:20:00,Fog,Low,scooter,Metropolitian,Kitchen,LOW,1.5294972211336797,5.0,1,10
21,4.5,18.536718,73.830327,18.596719,73.890327,1900-01-01 17:15:00,1900-01-01 17:25:00,Stormy,Medium,scooter,Metropolitian,Jewelry,MEDIUM,9.193027874171595,10.0,1,17
37,4.9,22.551084,88.354127,22.561084,88.364127,1900-01-01 09:45:00,1900-01-01 10:00:00,Windy,Low,scooter,Metropolitian,Shoes,MEDIUM,1.5135833475077918,15.0,1,9
34,4.0,30.366322,78.070453,30.456322,78.160453,1900-01-01 22:25:00,1900-01-01 22:30:00,Cloudy,Low,motorcycle,Metropolitian,Books,MEDIUM,13.215100182600132,5.0,0,22
29,4.3,18.520016,73.830547,18.580016,73.890547,1900-01-01 23:15:00,1900-01-01 23:25:00,Stormy,Low,motorcycle,Metropolitian,Skincare,MEDIUM,9.193373039577615,10.0,0,23
32,4.1,23.359194,85.325447,23.439194,85.405447,1900-01-01 17:55:00,1900-01-01 18:05:00,Sunny,Medium,motorcycle,Metropolitian,Shoes,MEDIUM,12.074056378231456,10.0,1,17
34,4.8,12.3085,76.665808,12.3285,76.685808,1900-01-01 10:10:00,1900-01-01 10:20:00,Cloudy,Low,van,Metropolitian,Outdoors,LOW,3.10907341094769,10.0,1,10
28,4.9,0.0,0.0,0.08,0.08,1900-01-01 23:30:00,1900-01-01 23:35:00,Sandstorms,Low,motorcycle,Metropolitian,Books,MEDIUM,12.58026782240096,5.0,0,23
