Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Category,Delivery_Risk,Distance_km,Pickup_Delay_Minutes,Rush_Hour,Order_Hour
wmnq118835022,38,4.8,22.753659,75.903365,22.883659,76.033365,2022-03-31,20:40:00,20:45:00,Sunny,Jam ,scooter ,Metropolitian ,Pet Supplies,,,,,
qcou862593009,38,4.3,21.183434,72.814492,21.233434,72.864492,2022-03-11,22:30:00,22:40:00,Stormy,Low ,motorcycle ,Metropolitian ,Apparel,,,,,
cxet261691382,25,4.7,22.745536,75.893106,22.825536,75.973106,2022-04-04,22:50:00,23:05:00,Sunny,Low ,motorcycle ,Metropolitian ,Toys,,,,,
yhfp892498232,37,4.8,21.175975,72.795503,21.205975,72.825503,2022-03-24,23:20:00,23:25:00,Windy,Low ,scooter ,Metropolitian ,Toys,,,,,
rfvr641191632,21,4.9,18.592718,73.773572,18.642718,73.823572,2022-04-05,19:20:00,19:30:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,Cosmetics,,,,,
kpob760268129,26,4.7,0.0,0.0,0.01,0.01,2022-03-17,10:55:00,11:05:00,Fog,Low ,motorcycle ,Metropolitian ,Jewelry,,,,,
uyxb387264701,24,4.2,13.058616,80.264151,13.128616,80.334151,2022-03-04,21:10:00,21:25:00,Fog,Jam ,scooter ,Metropolitian ,Apparel,,,,,
dlsl740421611,20,4.9,22.751857,75.866699,22.801857,75.916699,2022-03-28,22:45:00,22:55:00,Cloudy,Low ,motorcycle ,Metropolitian ,Jewelry,,,,,
ulna429322504,34,3.8,18.539299,73.897902,18.629299,73.987902,2022-03-16,21:55:00,22:05:00,Stormy,Jam ,scooter ,Urban ,Cosmetics,,,,,
khoo074457002,35,4.7,23.353783,85.326967,23.373783,85.346967,2022-04-01,10:50:00,11:05:00,Windy,Low ,motorcycle ,Metropolitian ,Jewelry,,,,,
ersw264904747,38,4.3,26.471617,80.313564,26.541617,80.383564,2022-02-16,22:20:00,22:35:00,Cloudy,Low ,van,Metropolitian ,Sports,,,,,
jiaf339641874,37,4.4,11.022169,76.999594,11.132169,77.109594,2022-04-04,18:00:00,18:15:00,Cloudy,Medium ,scooter ,Urban ,Snacks,,,,,
rbef320860695,33,5.0,17.440827,78.393391,17.520827,78.473391,2022-03-23,18:45:00,19:00:00,Sunny,Medium ,motorcycle ,Metropolitian ,Pet Supplies,,,,,
rfqk221925041,21,5.0,0.0,0.0,0.08,0.08,2022-03-08,00:00:00,00:10:00,Fog,Low ,scooter ,Metropolitian ,Grocery,,,,,
xepf974447018,29,4.3,21.186884,72.793616,21.196884,72.803616,2022-03-15,10:55:00,11:05:00,Windy,Low ,motorcycle ,Metropolitian ,Home,,,,,
pzbk899440406,22,4.9,21.186438,72.794115,21.216438,72.824115,2022-03-28,17:45:00,18:00:00,Stormy,Medium ,motorcycle ,Metropolitian ,Outdoors,,,,,
vzcl195740986,38,4.1,12.949934,77.699386,13.029934,77.779386,2022-03-18,19:30:00,19:45:00,Stormy,Jam ,motorcycle ,Metropolitian ,Shoes,,,,,
lkxs508480307,33,4.7,11.025083,77.015393,11.135083,77.125393,2022-04-04,20:25:00,20:35:00,Sunny,Jam ,motorcycle ,Metropolitian ,Apparel,,,,,
hhxr408614178,20,4.4,27.160934,78.044095,27.220934,78.104095,2022-02-17,20:10:00,20:15:00,Sunny,Jam ,motorcycle ,Metropolitian ,Outdoors,,,,,
vtwz068018670,22,4.7,22.753659,75.903365,22.763659,75.913365,2022-04-03,10:15:00,10:25:00,Stormy,Low ,scooter ,Metropolitian ,Grocery,,,,,
ghgu773430747,28,4.6,12.906229,77.596791,12.916229,77.606791,2022-04-05,10:00:00,10:10:00,Cloudy,Low ,motorcycle ,Metropolitian ,Jewelry,,,,,
bwdf131767946,22,4.5,18.51421,73.838429,18.52421,73.848429,2022-04-03,10:10:00,10:25:00,Sandstorms,Low ,motorcycle ,Metropolitian ,Toys,,,,,
pxyw969801511,21,4.7,22.751234,75.88949,22.821234,75.95949,2022-03-18,17:10:00,17:15:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,Toys,,,,,
ggbn037017499,25,4.9,19.1813,72.836191,19.2313,72.886191,2022-03-17,17:50:00,18:00:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,Books,,,,,
cayi369511919,26,4.1,30.372202,78.077151,30.442202,78.147151,2022-02-16,18:00:00,18:05:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,Snacks,,,,,
dvwn500708692,31,4.6,26.766536,75.837333,26.876536,75.947333,2022-03-31,20:55:00,21:05:00,Windy,Jam ,motorcycle ,Urban ,Kitchen,,,,,
ejov993424110,23,4.9,22.751857,75.866699,22.791857,75.906699,2022-03-07,14:25:00,14:35:00,Windy,High ,motorcycle ,Metropolitian ,Pet Supplies,,,,,
pnuj033673071,36,4.3,23.351058,85.325731,23.391058,85.365731,2022-03-05,16:55:00,17:05:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,Electronics,,,,,
vuwx093464023,29,4.8,0.0,0.0,0.06,0.06,2022-04-05,18:25:00,18:40:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,Skincare,,,,,
pcix474754422,33,4.7,23.369746,85.33982,23.499746,85.46982,2022-03-10,21:20:00,21:30:00,Cloudy,Jam ,motorcycle ,Metropolitian ,Books,,,,,
lpdj402521157,20,4.5,12.970221,77.645396,13.100221,77.775396,2022-03-20,22:10:00,22:15:00,Sunny,Low ,motorcycle ,Metropolitian ,Skincare,,,,,
vfqc388557047,30,4.4,19.1093,72.825451,19.2193,72.935451,2022-04-02,18:15:00,18:25:00,Cloudy,Medium ,motorcycle ,Metropolitian ,Sports,,,,,
igzv709565300,36,4.1,23.232537,77.429845,23.252537,77.449845,2022-02-13,08:55:00,09:00:00,Sandstorms,Low ,motorcycle ,Metropolitian ,Home,,,,,
phcc600421279,23,4.7,12.323994,76.626167,12.433994,76.736167,2022-03-23,22:15:00,22:20:00,Windy,Low ,motorcycle ,Urban ,Pet Supplies,,,,,
iblx845505194,28,4.8,17.458998,78.500366,17.528998,78.570366,2022-03-29,18:40:00,18:55:00,Sunny,Medium ,scooter ,Metropolitian ,Grocery,,,,,
ruyo517210565,37,4.3,17.431477,78.40035,17.491477,78.46035,2022-04-01,20:15:00,20:20:00,Cloudy,Jam ,scooter ,Metropolitian ,Jewelry,,,,,
qrwi210758916,26,4.6,23.369746,85.33982,23.399746,85.36982,2022-03-19,18:40:00,18:45:00,Sunny,Medium ,van,Urban ,Clothing,,,,,
iuzf034150089,28,4.8,17.411028,78.329645,17.431028,78.349645,2022-03-03,11:50:00,12:00:00,Sandstorms,High ,motorcycle ,Metropolitian ,Shoes,,,,,
odva582815692,36,3.8,12.933284,77.615428,13.063284,77.745428,2022-03-12,20:20:00,20:25:00,Windy,Jam ,motorcycle ,Urban ,Clothing,,,,,
yzhy184585304,37,4.2,19.254567,72.848923,19.384567,72.978923,2022-03-04,20:10:00,20:15:00,Cloudy,Jam ,motorcycle ,Metropolitian ,Shoes,,,,,
nvgo788655700,21,5.0,12.323225,76.630028,12.453225,76.760028,2022-03-27,20:25:00,20:40:00,Stormy,Jam ,scooter ,Metropolitian ,Outdoors,,,,,
zaqi609015276,22,4.6,26.913483,75.803139,26.923483,75.813139,2022-03-13,11:20:00,11:35:00,Cloudy,High ,van,Urban ,Home,,,,,
rlkh669029728,32,4.9,12.933284,77.615428,13.063284,77.745428,2022-03-31,18:40:00,18:55:00,Fog,Medium ,motorcycle ,Metropolitian ,Jewelry,,,,,
boka282565507,26,4.9,12.325461,76.632278,12.385461,76.692278,2022-03-15,19:25:00,19:35:00,Cloudy,Jam ,scooter ,Urban ,Electronics,,,,,
qkrp333211010,50,6.0,-22.533662,-88.366217,22.663662,88.496217,2022-02-18,NaN ,21:50:00,NaN,NaN ,scooter ,Metropolitian ,Apparel,,,,,
fspj218043059,22,4.6,23.359407,85.325055,23.389407,85.355055,2022-03-09,23:40:00,23:45:00,Cloudy,Low ,scooter ,Metropolitian ,Toys,,,,,
ajtf853436531,29,4.8,12.352058,76.60665,12.482058,76.73665,2022-03-27,23:30:00,23:45:00,Stormy,Low ,motorcycle ,Urban ,Pet Supplies,,,,,
xkee749128447,20,4.0,12.970221,77.645396,12.990221,77.665396,2022-03-17,08:25:00,08:35:00,Sandstorms,Low ,motorcycle ,Metropolitian ,Sports,,,,,
jutp549057555,24,4.7,17.455894,78.375467,17.505894,78.425467,2022-03-24,19:45:00,19:50:00,Windy,Jam ,motorcycle ,Metropolitian ,Snacks,,,,,
wpgs169247495,30,4.7,22.760072,75.892574,22.830072,75.962574,2022-03-02,18:20:00,18:25:00,Sandstorms,Medium ,motorcycle ,Urban ,Outdoors,,,,,
bbln239178170,35,4.8,17.438263,78.397865,17.448263,78.407865,2022-03-09,11:10:00,11:15:00,Cloudy,High ,van,Metropolitian ,Sports,,,,,
nstc445676660,21,4.8,10.000706,76.349516,10.070706,76.419516,2022-02-12,17:45:00,17:55:00,Stormy,Medium ,scooter ,Metropolitian ,Books,,,,,
fchq239921300,35,4.5,12.939496,77.625999,12.959496,77.645999,2022-03-30,10:20:00,10:35:00,Cloudy,Low ,motorcycle ,Metropolitian ,Skincare,,,,,
mbzx351923972,33,4.7,21.157729,72.768726,21.227729,72.838726,2022-03-31,19:30:00,19:35:00,Windy,Jam ,motorcycle ,Urban ,Home,,,,,
ztax724373682,20,4.8,13.045479,80.23311,13.115479,80.30311,2022-03-10,18:20:00,18:30:00,Stormy,Medium ,motorcycle ,Other,Clothing,,,,,
xlyu025168694,34,4.6,26.483042,80.317833,26.593042,80.427833,2022-02-12,22:25:00,22:35:00,Stormy,Low ,motorcycle ,Urban ,Snacks,,,,,
zoew804105859,34,4.6,11.008638,76.984311,11.088638,77.064311,2022-04-04,20:10:00,20:15:00,Fog,Jam ,motorcycle ,Metropolitian ,Pet Supplies,,,,,
pstl972939592,27,4.6,21.175975,72.795503,21.215975,72.835503,2022-03-15,16:55:00,17:00:00,Cloudy,Medium ,scooter ,Metropolitian ,Shoes,,,,,
epfv651427286,29,4.6,19.065838,72.832658,19.195838,72.962658,2022-03-25,19:30:00,19:40:00,Stormy,Jam ,van,Urban ,Sports,,,,,
aojb590559610,26,4.6,21.15276,72.778059,21.18276,72.808059,2022-04-01,23:25:00,23:30:00,Fog,Low ,scooter ,Metropolitian ,Books,,,,,
ibth038406453,30,4.7,21.15276,72.778059,21.28276,72.908059,2022-03-04,22:10:00,22:25:00,Sunny,Low ,scooter ,Urban ,Home,,,,,
yoaf388242776,28,5.0,25.457116,81.859682,25.477116,81.879682,2022-02-11,09:10:00,09:25:00,Sunny,Low ,motorcycle ,Metropolitian ,Snacks,,,,,
mqoj711628646,36,4.5,13.081878,80.248519,13.111878,80.278519,2022-03-19,18:20:00,18:25:00,Fog,Medium ,motorcycle ,Metropolitian ,Shoes,,,,,
ghuf845966995,39,4.9,17.451976,78.385883,17.501976,78.435883,2022-03-05,20:25:00,20:40:00,Stormy,Jam ,scooter ,Metropolitian ,Outdoors,,,,,
diqx889212723,24,4.6,-26.471529,80.313458,26.611529,80.453458,2022-02-18,20:50:00,21:05:00,Stormy,Jam ,scooter ,Urban ,Pet Supplies,,,,,
auei196505766,34,4.9,11.000762,76.981876,11.060762,77.041876,2022-03-01,19:50:00,20:00:00,Sandstorms,Jam ,van,Metropolitian ,Pet Supplies,,,,,
lzdx867247655,32,4.1,10.96185,76.971082,11.07185,77.081082,2022-03-02,23:15:00,23:25:00,Cloudy,Low ,motorcycle ,Metropolitian ,Kitchen,,,,,
wcnd726126090,28,4.8,21.17106,72.789292,21.26106,72.879292,2022-03-06,18:55:00,19:00:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,Apparel,,,,,
wcck209059412,32,4.0,30.340722,78.060221,30.410722,78.130221,2022-02-18,20:30:00,20:40:00,Fog,Jam ,van,Metropolitian ,Snacks,,,,,
ujsu149020829,26,4.8,12.299524,76.64262,12.309524,76.65262,2022-03-30,08:55:00,09:10:00,Stormy,Low ,scooter ,Metropolitian ,Electronics,,,,,
fjdd542948670,38,4.0,18.554382,73.798206,18.584382,73.828206,2022-04-03,18:20:00,18:30:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,Kitchen,,,,,
gmxf696750592,25,4.9,13.064181,80.236442,13.194181,80.366442,2022-03-27,19:35:00,19:45:00,Stormy,Jam ,scooter ,Metropolitian ,Toys,,,,,
nmst122233635,23,4.7,12.326356,76.619103,12.376356,76.669103,2022-03-19,20:30:00,20:40:00,Sunny,Jam ,motorcycle ,Metropolitian ,Jewelry,,,,,
kmcv775032030,29,4.7,11.003008,76.97544,11.033008,77.00544,2022-03-28,17:30:00,17:35:00,Windy,Medium ,motorcycle ,Metropolitian ,Clothing,,,,,
zygb185886731,38,4.9,13.02978,80.208812,13.08978,80.268812,2022-03-09,18:20:00,18:30:00,Stormy,Medium ,scooter ,Metropolitian ,Sports,,,,,
feum077405657,33,4.8,30.892978,75.821847,31.022978,75.951847,2022-02-14,17:25:00,17:35:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,Pet Supplies,,,,,
muko991467767,35,4.8,12.326356,76.619103,12.376356,76.669103,2022-03-26,22:50:00,23:05:00,Sunny,Low ,scooter ,Metropolitian ,Outdoors,,,,,
qdca734557072,31,4.8,15.574828,73.766883,15.594828,73.786883,2022-02-17,08:25:00,08:35:00,Windy,Low ,scooter ,Metropolitian ,Clothing,,,,,
clae243270733,26,5.0,26.921411,75.793604,26.981411,75.853604,2022-03-01,18:35:00,18:40:00,Sandstorms,Medium ,scooter ,Metropolitian ,Clothing,,,,,
aywo526314796,26,4.8,19.003517,72.82765,19.033517,72.85765,2022-03-28,23:45:00,00:00:00,Sunny,Low ,motorcycle ,Metropolitian ,Skincare,,,,,
ddkk226097969,31,4.9,0.0,0.0,0.01,0.01,2022-02-17,09:45:00,09:50:00,Sandstorms,Low ,scooter ,Metropolitian ,Clothing,,,,,
khld612023232,37,4.7,18.593481,73.785901,18.633481,73.825901,2022-03-28,13:20:00,13:35:00,Fog,High ,motorcycle ,Urban ,Cosmetics,,,,,
rrgs570958472,31,4.3,22.725835,75.887648,22.855835,76.017648,2022-03-20,17:35:00,17:45:00,Windy,Medium ,scooter ,Metropolitian ,Skincare,,,,,
ejld128090581,22,4.6,12.323194,76.630583,12.393194,76.700583,2022-04-06,21:20:00,21:35:00,Windy,Jam ,scooter ,Urban ,Sports,,,,,
pgyy035220184,23,4.8,13.026279,80.174568,13.066279,80.214568,2022-03-28,17:00:00,17:15:00,Stormy,Medium ,motorcycle ,Metropolitian ,Kitchen,,,,,
ctml403768474,30,4.7,0.0,0.0,0.08,0.08,2022-02-14,21:20:00,21:35:00,Sunny,Jam ,motorcycle ,Metropolitian ,Home,,,,,
rgcg831630789,24,4.3,23.353783,85.326967,23.423783,85.396967,2022-03-06,21:00:00,21:05:00,Windy,Jam ,motorcycle ,Metropolitian ,Jewelry,,,,,
padp474880166,31,3.5,18.927584,72.832585,19.007584,72.912585,2022-03-08,21:00:00,21:05:00,Windy,Jam ,motorcycle ,Metropolitian ,Shoes,,,,,
kxbg705549656,31,4.9,11.025083,77.015393,11.055083,77.045393,2022-03-07,19:00:00,19:05:00,Cloudy,Medium ,van,Metropolitian ,Clothing,,,,,
lqbt140693778,36,4.9,18.592718,73.773572,18.612718,73.793572,2022-04-03,09:10:00,09:25:00,Windy,Low ,scooter ,Metropolitian ,Kitchen,,,,,
oxty431179999,21,4.4,0.0,0.0,0.07,0.07,2022-02-16,17:50:00,18:05:00,Cloudy,Medium ,scooter ,Metropolitian ,Books,,,,,
ncui864026476,24,4.9,26.921411,75.793604,27.051411,75.923604,2022-03-20,22:10:00,22:25:00,Windy,Low ,motorcycle ,Metropolitian ,Pet Supplies,,,,,
iwyn235398339,27,4.7,12.321214,76.621094,12.391214,76.691094,2022-03-12,20:30:00,20:40:00,Fog,Jam ,van,Metropolitian ,Skincare,,,,,
eifp332677340,33,4.7,21.186438,72.794115,21.246438,72.854115,2022-04-01,19:00:00,19:05:00,Sunny,Medium ,scooter ,Metropolitian ,Grocery,,,,,
bisr403458015,37,4.8,19.1813,72.836191,19.2213,72.876191,2022-03-30,16:40:00,16:50:00,Sunny,Medium ,motorcycle ,Metropolitian ,Kitchen,,,,,
pbvd245831818,34,4.7,13.02978,80.208812,13.04978,80.228812,2022-03-19,11:10:00,11:20:00,Fog,High ,scooter ,Metropolitian ,Electronics,,,,,
ejzl633747996,38,4.0,23.351058,85.325731,23.381058,85.355731,2022-03-24,20:00:00,20:10:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,Cosmetics,,,,,
zfya186714195,23,5.0,18.536562,73.896485,18.556562,73.916485,2022-03-28,11:45:00,11:50:00,Fog,High ,motorcycle ,Urban ,Outdoors,,,,,
wmog749240860,20,5.0,17.455894,78.375467,17.495894,78.415467,2022-03-26,16:40:00,16:45:00,Fog,Medium ,motorcycle ,Metropolitian ,Kitchen,,,,,
ymsz689452503,32,4.7,19.091458,72.827808,19.171458,72.907808,2022-03-14,21:00:00,21:05:00,Windy,Jam ,motorcycle ,Urban ,Books,,,,,
quhj847631102,24,4.7,19.091458,72.827808,19.181458,72.917808,2022-03-08,19:00:00,19:05:00,Fog,Medium ,motorcycle ,Metropolitian ,Toys,,,,,
nsnk079225847,37,5.0,21.170096,72.789122,21.220096,72.839122,2022-03-03,19:30:00,19:45:00,Stormy,Jam ,motorcycle ,Metropolitian ,Apparel,,,,,
fsbd454742153,35,4.9,25.453436,81.833167,25.473436,81.853167,2022-02-13,10:55:00,11:10:00,Sandstorms,Low ,scooter ,Metropolitian ,Clothing,,,,,
nyny288251816,38,4.3,19.131141,72.813074,19.19114,72.873074,2022-03-24,00:00:00,00:05:00,Stormy,Low ,motorcycle ,Urban ,Apparel,,,,,
smyt056141798,37,5.0,18.592718,73.773572,18.662718,73.843572,2022-04-06,19:15:00,19:25:00,Windy,Jam ,scooter ,Metropolitian ,Books,,,,,
azby751917292,33,4.7,19.875016,75.322405,19.925016,75.372405,2022-02-15,17:15:00,17:30:00,Sunny,Medium ,motorcycle ,Metropolitian ,Kitchen,,,,,
gqww543994477,23,3.7,21.15276,72.778059,21.16276,72.788059,2022-03-15,11:25:00,11:30:00,Sunny,High ,motorcycle ,Metropolitian ,Outdoors,,,,,
bnvx539805569,31,4.6,22.695207,75.866059,22.775207,75.946059,2022-03-23,21:55:00,22:10:00,Sunny,Jam ,van,Metropolitian ,Toys,,,,,
lycm338732993,32,4.6,22.32,73.17,22.36,73.21,2022-03-13,14:10:00,14:25:00,Fog,High ,scooter ,Metropolitian ,Shoes,,,,,
kkhw010808203,32,4.9,12.321214,76.621094,12.391214,76.691094,2022-03-20,19:25:00,19:35:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,Home,,,,,
dckk912792883,35,4.9,23.369746,85.33982,23.479746,85.44982,2022-03-14,17:35:00,17:45:00,Sunny,Medium ,scooter ,Metropolitian ,Cosmetics,,,,,
lbqo198684220,31,4.0,12.970324,77.645748,13.060324,77.735748,2022-04-04,22:50:00,23:00:00,Cloudy,Low ,motorcycle ,Metropolitian ,Snacks,,,,,
lmqn740372326,37,4.7,22.31279,73.170283,22.39279,73.250283,2022-03-10,18:10:00,18:25:00,Fog,Medium ,motorcycle ,Metropolitian ,Electronics,,,,,
aedm291704770,29,4.9,17.411028,78.329645,17.421028,78.339645,2022-03-09,11:15:00,11:25:00,Fog,High ,van,Metropolitian ,Home,,,,,
mosi705761920,31,4.5,12.284747,76.625861,12.414747,76.755861,2022-03-31,20:00:00,20:10:00,Sunny,Jam ,motorcycle ,Metropolitian ,Skincare,,,,,
inha184392718,34,4.8,22.538999,88.322337,22.568999,88.352337,2022-02-17,17:15:00,17:30:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,Sports,,,,,
jxru757623230,29,4.8,12.934179,77.615797,13.064179,77.745797,2022-03-10,00:00:00,00:10:00,Sandstorms,Low ,motorcycle ,Metropolitian ,Apparel,,,,,
ocaw966222187,36,4.7,19.091458,72.827808,19.121458,72.857808,2022-03-15,23:30:00,23:35:00,Sandstorms,Low ,scooter ,Metropolitian ,Jewelry,,,,,
qvnt727704207,26,5.0,17.433809,78.386744,17.483809,78.436744,2022-03-21,17:45:00,17:50:00,Cloudy,Medium ,motorcycle ,Metropolitian ,Home,,,,,
qhce480681722,29,4.6,12.284747,76.625861,12.374747,76.715861,2022-03-08,17:15:00,17:30:00,Stormy,Medium ,scooter ,Urban ,Cosmetics,,,,,
zfxp389634800,38,4.6,19.091458,72.827808,19.111458,72.847808,2022-03-11,11:10:00,11:15:00,Cloudy,High ,motorcycle ,Metropolitian ,Electronics,,,,,
sonh981648650,34,3.7,0.0,0.0,0.07,0.07,2022-03-16,21:15:00,21:25:00,Stormy,Jam ,scooter ,Urban ,Skincare,,,,,
jruy604016616,29,5.0,26.846156,75.8023,26.856156,75.8123,2022-03-28,08:10:00,08:20:00,Cloudy,Low ,motorcycle ,Metropolitian ,Outdoors,,,,,
icfx021785158,32,4.9,22.753659,75.903365,22.773659,75.923365,2022-03-13,09:55:00,10:10:00,Sunny,Low ,motorcycle ,Metropolitian ,Pet Supplies,,,,,
dcuo347521407,39,4.1,23.374878,85.335739,23.464878,85.425739,2022-03-12,22:00:00,22:10:00,Cloudy,Jam ,scooter ,Metropolitian ,Sports,,,,,
mkzu174969116,33,4.3,25.450377,81.834236,25.500377,81.884236,2022-02-15,21:00:00,21:05:00,Stormy,Jam ,scooter ,Metropolitian ,Pet Supplies,,,,,
uqdm784352479,21,5.0,18.554382,73.798206,18.574382,73.818206,2022-03-01,10:10:00,10:25:00,Windy,Low ,scooter ,Urban ,Outdoors,,,,,
nbwb606222113,22,4.6,17.424114,78.347554,17.514114,78.437554,2022-03-16,23:40:00,23:45:00,Stormy,Low ,motorcycle ,Urban ,Jewelry,,,,,
ficl589023634,39,4.8,11.022298,76.998349,11.072298,77.048349,2022-03-21,22:35:00,22:50:00,Fog,Low ,scooter ,Other,Grocery,,,,,
goty141836783,28,4.7,9.957144,76.296783,10.037144,76.376783,2022-02-18,22:50:00,22:55:00,Sunny,Low ,scooter ,Urban ,Electronics,,,,,
zjoa133443578,29,4.6,23.351058,85.325731,23.391058,85.365731,2022-03-24,12:55:00,13:00:00,Sandstorms,High ,motorcycle ,Metropolitian ,Toys,,,,,
wlny547854187,31,4.5,17.433809,78.386744,17.483809,78.436744,2022-03-19,21:35:00,21:45:00,Sunny,Jam ,motorcycle ,Metropolitian ,Skincare,,,,,
nljz664095398,29,4.3,27.161694,78.034714,27.181694,78.054714,2022-02-13,10:00:00,10:05:00,Sandstorms,Low ,motorcycle ,Urban ,Snacks,,,,,
mevl036758189,39,4.9,26.469003,80.316344,26.479003,80.326344,2022-02-11,08:35:00,08:45:00,Sunny,Low ,motorcycle ,Urban ,Grocery,,,,,
ehde880258133,34,4.9,21.186608,72.794136,21.196608,72.804136,2022-03-19,09:55:00,10:00:00,Windy,Low ,motorcycle ,Metropolitian ,Cosmetics,,,,,
bcns027069170,20,4.9,17.455894,78.375467,17.515894,78.435467,2022-03-24,17:40:00,17:45:00,Stormy,Medium ,scooter ,Metropolitian ,Sports,,,,,
qdzq555097686,36,4.8,27.161694,78.034714,27.271694,78.144714,2022-02-12,18:20:00,18:30:00,Cloudy,Medium ,motorcycle ,Metropolitian ,Electronics,,,,,
vqmi378608996,24,5.0,26.902908,75.792934,26.922908,75.812934,2022-03-01,11:10:00,11:15:00,Sandstorms,High ,motorcycle ,Urban ,Outdoors,,,,,
pzzo214103177,28,4.0,13.02978,80.208812,13.07978,80.258812,2022-04-03,20:45:00,20:55:00,Fog,Jam ,van,Urban ,Electronics,,,,,
qsia091202517,28,4.3,12.972161,77.596014,13.042161,77.666014,2022-03-08,20:10:00,20:20:00,Windy,Jam ,motorcycle ,Metropolitian ,Home,,,,,
svws798257188,22,5.0,26.913483,75.803139,26.983483,75.873139,2022-03-29,18:45:00,18:55:00,Cloudy,Medium ,motorcycle ,Metropolitian ,Grocery,,,,,
jmbh751864403,32,4.9,18.593481,73.785901,18.643481,73.835901,2022-03-24,17:55:00,18:05:00,Windy,Medium ,motorcycle ,Metropolitian ,Snacks,,,,,
yzod046149213,38,4.4,12.352058,76.60665,12.482058,76.73665,2022-03-29,19:30:00,19:35:00,Fog,Jam ,scooter ,Urban ,Shoes,,,,,
mhya640815615,29,4.7,23.371292,85.327872,23.391292,85.347872,2022-03-24,09:00:00,09:10:00,Sunny,Low ,motorcycle ,Metropolitian ,Electronics,,,,,
qyyh470892335,36,4.6,22.310237,73.158921,22.380237,73.228921,2022-03-08,23:40:00,23:55:00,Stormy,Low ,motorcycle ,Metropolitian ,Snacks,,,,,
pmge084905698,28,5.0,19.121999,72.908493,19.251999,73.038493,2022-03-04,18:35:00,18:45:00,Stormy,Medium ,motorcycle ,Metropolitian ,Cosmetics,,,,,
xpju057301845,22,4.7,12.316967,76.603067,12.446967,76.733067,2022-03-20,23:00:00,23:15:00,Stormy,Low ,scooter ,Metropolitian ,Snacks,,,,,
bete546417249,24,5.0,22.728163,75.884212,22.798163,75.954212,2022-04-04,22:30:00,22:40:00,Fog,Low ,motorcycle ,Urban ,Outdoors,,,,,
wlaa596359271,22,5.0,9.959778,76.296106,10.089778,76.426106,2022-02-12,21:20:00,21:30:00,Fog,Jam ,scooter ,Metropolitian ,Jewelry,,,,,
ljvq515283238,30,4.7,12.337978,76.616792,12.467978,76.746792,2022-03-27,18:15:00,18:20:00,Windy,Medium ,scooter ,Metropolitian ,Cosmetics,,,,,
wuta977286689,39,4.5,0.0,0.0,0.11,0.11,2022-03-27,21:20:00,21:25:00,Cloudy,Jam ,motorcycle ,Metropolitian ,Snacks,,,,,
mcqu510583478,23,4.7,13.066762,80.251865,13.146762,80.331865,2022-03-16,21:25:00,21:30:00,Fog,Jam ,scooter ,Metropolitian ,Toys,,,,,
kngr623070716,26,4.8,19.866969,75.318894,19.906969,75.358894,2022-02-15,14:50:00,15:00:00,Cloudy,High ,scooter ,Metropolitian ,Home,,,,,
rovu339962453,23,4.9,18.533811,73.899315,18.623811,73.989315,2022-03-04,19:40:00,19:55:00,Sandstorms,Jam ,scooter ,Metropolitian ,Jewelry,,,,,
twcy518636675,27,2.9,11.02091,76.940432,11.10091,77.020432,2022-04-02,23:35:00,23:40:00,Sunny,Low ,scooter ,Metropolitian ,Home,,,,,
xsxe026862126,23,4.7,13.02978,80.208812,13.15978,80.338812,2022-03-31,22:00:00,22:15:00,Stormy,Jam ,van,Metropolitian ,Toys,,,,,
cemc396054879,39,4.0,11.001753,76.986241,11.131753,77.116241,2022-03-25,19:35:00,19:40:00,Fog,Jam ,motorcycle ,Metropolitian ,Books,,,,,
tnty963691823,38,5.0,26.479108,80.315042,26.489108,80.325042,2022-02-11,09:40:00,09:55:00,Sunny,Low ,motorcycle ,Urban ,Clothing,,,,,
zccf620212710,34,4.2,30.899992,75.831338,30.969992,75.901338,2022-02-14,21:25:00,21:40:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,Books,,,,,
zaqv524344137,38,4.6,0.0,0.0,0.09,0.09,2022-03-10,23:10:00,23:20:00,Stormy,Low ,scooter ,Urban ,Toys,,,,,
pfxc571853558,29,4.4,19.878028,75.317475,19.948028,75.387475,2022-02-14,21:25:00,21:35:00,Stormy,Jam ,motorcycle ,Other,Grocery,,,,,
ytpl349093396,20,4.8,22.744648,75.894377,22.774648,75.924377,2022-03-15,22:00:00,22:05:00,Cloudy,Jam ,motorcycle ,Metropolitian ,Pet Supplies,,,,,
